Time (ps),Total Energy (eV),Kinetic Energy (eV),Potential Energy (eV),VACF
2.88,-0.722124748154,0.00707403666698,-0.729198784821,84.5076559963
2.89,-0.722124722096,0.00710271005402,-0.729227432151,85.0700898203
2.9,-0.722124698595,0.00713517254184,-0.729259871137,85.63052618
2.91,-0.722124677993,0.00717179987406,-0.729296477867,86.1901155132
2.92,-0.722124660593,0.00721292125797,-0.729337581851,86.7496428839
2.93,-0.722124646651,0.00725881459201,-0.729383461243,87.3102456793
2.94,-0.722124636374,0.00730970242455,-0.729434338799,87.8728996648
2.95,-0.722124629912,0.00736574871891,-0.729490378631,88.4388263972
2.96,-0.722124627357,0.00742705648569,-0.729551683843,89.0093135494
2.97,-0.722124628742,0.00749366632677,-0.729618295069,89.5852015232
2.98,-0.72212463404,0.00756555591852,-0.729690189958,90.1676992963
2.99,-0.722124643162,0.00764264044356,-0.729767283606,90.7581809263
3.0,-0.722124655964,0.00772477396236,-0.729849429927,91.3573329165
3.01,-0.722124672246,0.00781175169798,-0.729936423944,91.9662166567
3.02,-0.722124691754,0.00790331318985,-0.730028004944,92.5857909395
3.03,-0.722124714192,0.00799914625677,-0.730123860449,93.2168579097
3.04,-0.722124739219,0.00809889169411,-0.730223630913,93.8600974084
3.05,-0.722124766462,0.0082021486183,-0.73032691508,94.5164191621
3.06,-0.722124795519,0.00830848036039,-0.730433275879,95.1861870897
3.07,-0.722124825967,0.00841742080298,-0.73054224677,95.8699921695
3.08,-0.722124857372,0.00852848104876,-0.730653338421,96.5682222652
3.09,-0.722124889292,0.00864115630612,-0.730766045598,97.2811751187
3.1,-0.722124921286,0.00875493287669,-0.730879854163,98.0090512647
3.11,-0.722124952923,0.00886929513151,-0.730994248054,98.751953866
3.12,-0.722124983785,0.00898373236705,-0.731108716153,99.5098903374
3.13,-0.722125013478,0.00909774543818,-0.731222758916,100.282775259
3.14,-0.722125041629,0.00921085307373,-0.731335894703,101.070434413
3.15,-0.722125067901,0.00932259778946,-0.73144766569,101.872609818
3.16,-0.722125091988,0.00943255132432,-0.731557643312,102.688965651
3.17,-0.722125113624,0.00954031953742,-0.731665433162,103.519094932
3.18,-0.722125132583,0.00964554671507,-0.731770679298,104.362526854
3.19,-0.722125148679,0.00974791924999,-0.731873067929,105.218734629
3.2,-0.722125161771,0.00984716866659,-0.731972330438,106.087143723
3.21,-0.722125171759,0.00994307397832,-0.732068245737,106.967140358
3.22,-0.722125178585,0.0100354633744,-0.732160641959,107.858080167
3.23,-0.722125182232,0.0101242152435,-0.732249397475,108.759296867
3.24,-0.722125182721,0.0102092585519,-0.732334441273,109.670110858
3.25,-0.722125180112,0.010290572601,-0.732415752714,110.589837637
3.26,-0.722125174498,0.0103681861984,-0.732493360697,111.517795935
3.27,-0.722125166002,0.0104421762803,-0.732567342283,112.45331549
3.28,-0.722125154777,0.0105126660303,-0.732637820808,113.395744388
3.29,-0.722125141001,0.0105798225414,-0.732704963542,114.3444559
3.3,-0.722125124871,0.0106438540725,-0.732768978944,115.298854765
3.31,-0.722125106606,0.0107050069505,-0.732830113557,116.258382873
3.32,-0.722125086437,0.0107635621712,-0.732888648609,117.22252432
3.33,-0.722125064609,0.0108198317509,-0.732944896359,118.190809798
3.34,-0.722125041372,0.0108741548803,-0.732999196252,119.162820318
3.35,-0.722125016985,0.0109268939304,-0.733051910916,120.138190245
3.36,-0.722124991709,0.010978430358,-0.733103422067,121.116609659
3.37,-0.722124965804,0.0110291605553,-0.733154126359,122.097826033
3.38,-0.722124939528,0.0110794916867,-0.733204431215,123.081645251
